"job_id","job_title","job_snippet","company_name","company_location","job_salary","company_rating","company_no_reviews"
"1eea542bc109aa65","Analist / Data search specialist","Hiermee zorg jij voor relevante inzichten uit de beschikbare data.
 Je bent analytisch en kunt data vertalen naar marktinzichten en rapportages.
","DBG Nederland","Nijverdal","Voltijds, Vaste baan, Tijdelijk",NA,NA
"7b5aee15919c82a0","Financieel-economisch analist betalingsbalans","Je analyseert onze data en processen om de kwaliteit van onze statistieken steeds verder te verhogen.
 Je draagt actief bij aan innovatie in systemen, processen…
","De Nederlandsche Bank","Hybrid remote in Amsterdam","€3.390 - €5.600 per maand -  Voltijds","4.2","20"
"0230ef568f1e53b0","Data Analyst","Proficiency with BigQuery and customer data platforms is a plus;
 You analyze traffic, sales data and consumer behavior to provide insights, such that:
","O'Neill","Warmond","Voltijds",NA,NA
"4c5949d06cdcec4a","Clinical PK/PD Data Analyst","Review and contribute to PK analysis plans and data transfer agreements.
 Enthusiastic about working with data and knowledge of SAS or another program language…
","hVIVO Services Limited","Thuiswerken in Postcode 4822 in Breda",NA,NA,NA
"232eb06ad41457b3","nieuwData analist Supply chain","Als data analist kom jij te werken binnen onze transportafdeling in Steenderen, waar je onderdeel uit maakt van een divers team.
","Aviko NL","Postcode 7221 in Steenderen","Voltijds",NA,NA
"4abce8ddead76c9b","Data Quality Analyst","MSc in IT, data management or data science with excellent academic results;
 Design and implementation of data quality checks on completeness, accuracy, validity…
","ING","Amsterdam+3 plaatsen",NA,"3.9","1923"
"05d885b5e004b1d9","Senior Data Scientist Operations Research","In deze rol maak je deel uit van een innovatief, multidisciplinair team van data scientists, software engineers en business analysten.
","Bol.com","Utrecht",NA,"3.9","47"
"f6b87059dcf1af75","Data-analist 32 uur","Als onze Data-analist ben je verantwoordelijk voor de analysefase.
 Bovenal haal je vanuit je data-analyses nieuwe kansen en denkrichtingen naar boven.
","BFG","Postcode 3861 in Nijkerk","Voltijds",NA,NA
"8aa3fa87d75d5609","Data Analyst","Our ideal candidate is adept at modeling complex data, uncovering patterns, and delivering data-driven insights.
","Lemonade","Amsterdam",NA,NA,NA
"315fc9d6080529ff","Regulatory reporting specialist / data-analist","Regulatory reporting specialist / data-analist to cart.
 Je kunt relevante data verzamelen, analyseren en gebruiken voor het opstellen van heldere rapportages.
","De Volksbank","Utrecht","€2.870 - €4.415 per maand -  Voltijds","4","24"
"7a0b831f4ef6edff","Data Analyst","You will work with data source systems and target systems to identify data issues and data gaps.
 Visualizing data using tools like Tableau.
","IDEXX","Postcode 2132 in Hoofddorp","Voltijds","3.4","567"
"a3b21336a126be18","Data Analyst – Platform P&L","You’re a data glutton.
 Yes, if you bring a master’s degree and 2-5 years of data analytical experience to the table: (financial) data is your home away from…
","Bol.com","Utrecht",NA,"3.9","47"
"b100340270eeb08e","nieuwData analyst audiences","Voor deze rol als data analyst audiences zoeken we iemand met 1+ jaar ervaring als data analist.
 Amsterdam - Als data analyst audiences maak je klant- en…
","DPG Media","Postcode 1018 in Amsterdam Centrum+6 plaatsen","Voltijds","2.8","11"
"38dff7dd9ff137f0","Laboratoriummedewerker / Analist Microbiologie","Aantonen en bevestigen van diverse bacterie stammen conform Standard Operating Procedures, gebaseerd op ISO 17025;
 Minimaal beschikt over een MLO-3 diploma;
","Merieux NutriSciences","Ede","Voltijds","2.7","267"
"2a69d120e88f8cc8","Data analist finance & risk center","Als junior data analist binnen het Finance & Risk domein kun je dit waarmaken.
 Je werkzaamheden bestaan uit het verzamelen en valideren van data uit…
","Rabobank","Postcode 3521 in Utrecht+2 plaatsen","Voltijds","4","1343"
"3ed498ea7b7d0388","Data Analyst","You work on tasks that include, but are not limited to data pipelines, data warehousing, building dashboards, predictive analysis, and algorithmic…
","Packaly","Thuiswerken in Amsterdam","Voltijds",NA,NA
"dbbe26bbdac78354","Senior Data Analist","Zelfstandige uitvoering van complexe data-analyse projecten op basis van interne en externe databronnen.
 Ervaring in data-preparatie, onderzoek en analyse en…
","The Sharing Group","Amsterdam","Voltijds",NA,NA
"48ea0ad1d24d4e63","Business Analyst","Front End Analytics: data visualisation, data storytelling and mobile app development.
 Business processes: data modelling and business analysis.
","Viqtor Davis","Nederland",NA,NA,NA
"6dd9ad948a721d7d","Data Analyst","Dit is het data platform waar de systemen van Transaction Processing worden ontsloten tot een centrale data set voor reporting.
 Ervaring met Power BI en DAX.
","CCV","Tijdelijk thuiswerken in Arnhem+1 plaats","Voltijds","3.6","24"
"d6e8a8126b5a49f2","Datamanager/Data-analist Nationale Intensive Care Evaluatie...","NICE verzamelt, beheert en bewerkt data over alle opnamen op Nederlandse Intensive Cares en heeft tevens een belangrijke rol in de informatievoorziening rond de…
","Amsterdam UMC","Amsterdam",NA,"3.7","32"
"ea5411b2f177ee7f","Business Intelligence Analist","Door data te vertalen naar (stuur)informatie, zorg jij ervoor dat de kwaliteit van processen inzichtelijk worden.
 Heb je ervaring met MS Office;
","paraDIGMA groep","Nieuwegein",NA,"5","7"
"1af0b64c56b4c2ad","medior/senior data analist","Data modellering (ERD’s ontwerpen).
 Een typische klant van i-spark is een bedrijf met een business model dat is gebaseerd op e-commerce, waar veel data aanwezig…
","I-spark","Groningen",NA,NA,NA
"48190138e7d896a1","DATA-ANALIST","Als data-analist lever je periodiek en ad-hoc rapportages van de verzamelde data.
 Wij van Zelfstandige Adviseurs zijn opzoek naar een data-analist.
","Zelfstandige Adviseurs","Schiphol","€2.500 - €3.500 per maand -  Voltijds",NA,NA
"159e4e25a6b983e2","Data analyst","Perform quality assurance and data cleaning of imported data.
 Collect data through market research, data mining, and collaboration with multiple stakeholders.
","Global KPO","Zaandam","Voltijds",NA,NA
"8426e4f60316b5f2","Data and Machine Learning Solutions Architect","The Data and Machine Learning Solutions Architect will provide technical leadership and mentorship for a team of engineers, data scientists, and analysts while…
","Baker McKenzie","America",NA,NA,NA
"09a87f795cf994cc","Informatie analist","€3344 - €5139 (schaal 11).
 Je bent een verbinder pur sang.
 Dat wil zeggen dat je naast het werken volgens een klassieke waterval methode ook zult deelnemen in…
","Rijkswaterstaat","Delft","€3.344 - €5.139 per maand -  Voltijds, Deeltijds, Contract bepaalde tijd","4","35"
"03c07c9317ac71ed","nieuwMedewerker Portefeuillebeheer / Data Analist","Als Medewerker Portefeuillebeheer / Data Analist kom je te werken bij Heinenoord Assuradeuren, een sterk groeiende financiële dienstverlener van circa 500 FTE.
","Fidus Groep","Heinenoord","€2.200 - €3.000 per maand -  Voltijds",NA,NA
"0320394f2e40f75f","Data Analist","Analyseren van ruwe data met o.a.
 Je bent bekend met data pipelines;
 Aantoonbare ervaring met het uitvoeren en presenteren van data-analyses;
","Visma Raet","Hybrid remote in Amersfoort","Voltijds",NA,NA
"2fac1a10fa1ea39f","nieuwBusiness Data Analyst BlueMovement","University degree > 5 years working experience as data analyst in dynamic environments.
 Ability to setup, maintain and analyze data sets with tools like Google…
","BSH Home Appliances Group","Hoofddorp","Voltijds","3.8","385"
"db7c99d9e9449ffd","Junior Financieel Analist","Financiële processen maak jij toekomstbestendig door gebruik te maken van de laatste ontwikkelingen.
 Jij hebt kennis opgedaan in het analyseren van grote…
","BrightStone Group","Thuiswerken in Amsterdam","€2.800 - €3.500 per maand -  Voltijds",NA,NA
"79aa96be114666be","Data Analist Digital","Je bent ervaren in het oplossen van business vraagstukken met data analytics en/of data science technieken d.m.v.
 Python / R. Dit is een must.
","albert-heijn","Zaandam","€4.000 per maand -  Voltijds","3.6","2902"
"48098eb19edc498c","nieuwData Analist Credit Management","Je ontwikkelt jezelf en collega's binnen jouw expertisegebied met o.a. collega data analisten en data scientists.
 Ruime ervaring met SQL (e.g. T-SQL, PL/SQL);
","Eneco","Thuiswerken in Rotterdam+2 plaatsen","€44.000 - €70.000 per jaar -  Voltijds","3.7","114"
"c9177316dc6ce93a","Data- & webanalist","Als data-analist help je onze organisatie meer inzichtgedreven te maken door relevante inzichten te leveren.
 Je zorgt voor rapportages en visualisaties van web-…
","Consumentenbond","Postcode 2521 in Den Haag","€3.220 - €5.294 per maand -  Voltijds","4.3","4"
"da3b8ef36dfaf872","Business analist","Je analyseert bedrijfsprocessen en informatiestromen binnen het domein van je resultaatteam.
 Je bent daarbij in staat om zelf processen op te tekenen en/of (te…
","SmartCenter","Randstad","Voltijds",NA,NA
"1e5df6f777021eb5","Analist genomics faciliteit","Je komt als analist te werken binnen de human Genomics faciliteit (Huge-F) van de afdeling Inwendige Geneeskunde.
","Erasmus MC","Rotterdam","Tijdelijk","4","62"
"869fe1b4149c6418","STAGIAIR(E) ONLINE MARKETING/ DATA ANALIST","Als online marketeer/data analist ben jij een cruciale schakel in social media marketing, online advertising, conversie-optimalisatie en het verbeteren van onze…
","Standby Thuiszorg","Postcode 5211 in Den Bosch","Stage",NA,NA
"9066c1663991b321","Data Scientist / Software Developer","Using data science, analytics and a variety of analytical, statistical or machine learning techniques to interpret client data, helping them to make better…
","Tessella","Den Haag",NA,NA,NA
"87f0e823e2c542b2","Junior Data Analyst","Importing (gathering), processing and reviewing project data.
 Liaise with internal and external stakeholders about project data and recommendations for…
","EVBox","Tijdelijk thuiswerken in Amsterdam","Stage","4","6"
"02f4fddf69ac5b99","Data Engineer","Projectmanagers onderzoeken wat de mogelijkheden van big data zijn.
 Iedere dag werken we aan maatschappelijke impact met behulp van data.
","Rijksdienst voor Ondernemend Nederland (RVO)","Hybrid remote in Utrecht","Vaste baan",NA,NA
"9bc1d8e3d53c8af5","Data Analist / Marketing Intelligence Analist","Jij bent als data analist gespecialiseerd in marketing intelligence.
 Team Data levert een belangrijke bijdrage aan het realiseren van onze (data)doelstellingen…
","De Hypotheker","Capelle aan den IJssel","Voltijds, Deeltijds","3.9","11"
"f2527700f88e9f7e","Marketing Data Analyst (Marketing Analytics)","Experience in applying data science tools to creating predictive analysis and insight.
 Identify and deploy control measures to ensure data quality, and lead the…
","SKIM","Rotterdam","Voltijds",NA,NA
"e64cd859f1124c53","Business Analist","De Business analist heeft een divers takenpakket op het gebied van bruggen slaan tussen de business en ICT.
 Een essentieel middel en onderdeel hiervan is ICT.
","Energie Data Services Nederland","Utrecht","Deeltijds","3.8","12"
"16ef1bcdbf42300a","Financieel Analist","Voor de data analyses werk je samen met het business intelligence team.
 Als financieel analist ga je dieper in op de business trends, bedrijfsmiddelen en…
","Bencom Group","Groningen","Voltijds",NA,NA
"0bed637ba11794f8","Linked Data Specialist","4 Uur per week Taxonic tijd voor eigen Research en Development.
 Veel Linked Data-projecten zijn in dit stadium nog korte klussen.
","Taxonic","De Meern","Deeltijds",NA,NA
"4b2cd3e8876aafa7","Master Data Analyst","You will support operations by processing, monitoring and analysing master data, key data, and master relationship data within the organization.
","Life Fitness","Nederland",NA,NA,NA
"22ad651831053af8","nieuwEnvironmental and Process Safety Data and Digital Analyst","Participate in data preparation for external audits.
 Experience working with large and complex data sets.
 Investigate options to harmonise and automate the data…
","Unilever","Rotterdam",NA,"4.2","7545"
"d5c5f0c2359391eb","Data Analist","Het analyseren van data en het stellen van probleemgerichte vragen voor het inwinnen van informatie en het oplossen van data problemen.
","INNAX GEBOUW & OMGEVING","Veenendaal","Deeltijds","4.9","7"
"a89ff929f52333b5","Adviseur bouw- en/of installatiekosten / data-analist","IGG Bouweconomie zoekt bouwkosten- en installatiekosten adviseurs.
 Als bouwkosten- of installatiekosten adviseur ben je medeverantwoordelijk voor het maken en…
","IGG bouweconomie","Doetinchem",NA,NA,NA
"00d93b399dc3de42","Data Scientist","Integrate data sets; Develop or program databases and query them to retrieve data to perform statistical analysis and to create reference class cohorts of data…
","Fluor Corporation","Hoofddorp","Stage","4.1","5036"
"af716dd8a4fe2e3f","nieuwBusiness Intelligence Analist","Je hebt een passie voor data en Business Intelligence.
 Voornamelijk houd jij je bezig met analyseren van data.
 Ervaring met PowerBI en DAX is een pré;
","Prevermo","Nijmegen","Voltijds","5","7"
"aeee9614786e2982","Data analist redactie","Als data analist ben je het data geweten op de redactievloer.
 Sparren en ontwikkelen op het gebied van data analytics kun je met het data analytics team.
","Financieel Dagblad","Hybrid remote in Amsterdam","€4.000 - €4.400 per maand",NA,NA
"cd44caa368297c12","nieuwData Analist Pon Equipment","Je gaat deze disciplines helpen inzicht te geven in verbetermogelijkheden op basis van data.
 Als Data analist zal je actief zijn in verschillende disciplines:…
","Pon Equipment B.V.","Almere+1 plaats","Voltijds","3.6","30"
"0355ec89b9d65f4e","Finance and Risk Data Analyst","You have an eye for structurally solving data quality issues.
 You are surrounded by energized and inspired colleagues and together you will tackle various…
","Rabobank","Postcode 3521 in Utrecht","Voltijds","4","1343"
"26989988da41811c","Data Analyst","Expert SQL and data modelling skills.
 Knowledge of database architecture, PostgreSQL, ETL/data preparation tools, APIs, data science and machine learning…
","Floryn B.V.","Thuiswerken in Postcode 5211 in Den Bosch","Voltijds",NA,NA
"5a696ff7b50f96f6","Clinical PK/PD Data Analyst","Review and contribute to PK analysis plans and data transfer agreements.
 Enthusiastic about working with data and knowledge of SAS or another program language…
","Venn Life Sciences","Thuiswerken in Postcode 4822 in Breda",NA,NA,NA
"be2fcede167fdb75","Proces & Data Analist","Vervaardigen van data-analyses en datamodellen.
 Ervaren MS SQL (T-SQL) en bekend met het maken van data marts.
 Het verzamelen en ordenen van gegevens.
","WilroffReitsma","Postcode 1165 in Halfweg",NA,"4.5","2"
"1cd6c968d9c1ecb4","Analist analytische chemie/ microbiologie","Je bent verantwoordelijk voor het volledige traject van monstervoorbereiding, uitvoeren van de het verrichten van de analyses, data interpretatie en het…
","Hoogheemraadschap Hollands Noorderkwartier","Edam","€46.680 per jaar -  Voltijds","4","5"
"dddea49c1772e13b","Data Analyst","Identificeren van procesverbeteringen op basis van data-analyse;
 Geef het management inzicht in prestatie-indicatoren.
 Je bent 40 uur per week beschikbaar;
","Eneco eMobility","Hybrid remote in Rotterdam","Voltijds",NA,NA
"6f2b6d7c5c39a7d9","Junior AML Analist","Hierbij mag je fouten maken zolang je er maar van leert.
 Je bent niet alleen een kritisch onderzoeker, je bent ook een kei in communiceren.
","BrightStone Group","Thuiswerken in Amsterdam+5 plaatsen","€2.800 - €3.400 per maand -  Voltijds",NA,NA
"7491be1d052ed323","Business/Data Analist","Een afwisselende rol bij een bedrijf met een scherpe visie op data.
 Als business analist bij DataTrust fungeer jij als specialist bij onze klanten, de…
","Hot ITem","Amsterdam+1 plaats",NA,"4.3","3"
"be47680b18dc6d4f","Internship Data verification, Clinical Outcomes","However, in order to obtain valuable insights, data quality must be high.
 You have experience with analysing large datasets and are interested in learning to…
","LOGEX","Thuiswerken in Postcode 7411 in Deventer","Stage",NA,NA
"0e5d40a1ea0ac6b3","nieuwWeb Analist","Als web analist vertaal jij online data naar overzichtelijke analyses en bruikbare inzichten.
 Als web analist participeer je tevens in diverse overleggen …
","Gemeente Amsterdam","Hybrid remote in Amsterdam+1 plaats","€4.671 per maand -  Vaste baan, Contract bepaalde tijd","4.1","162"
"c25b7074bb6feae0","Data Engineers*","Work together with data architects, business analysts and data scientists who are all passionate and excel in their domain.
","Dept","Thuiswerken in Amsterdam",NA,"4.6","26"
"b1cd6f0b2c5e9043","Data Scientist (NL)","Working with a data analyst, you collect, analyze and help to understand data;
 You have a basic knowledge of data science principles.
","Crunch Analytics","Postcode 3011 in Rotterdam","Voltijds",NA,NA
"f5704407d04debf3","nieuwINFORMATIE ANALIST (landelijk)","Je bent in staat data op een eenvoudige wijze te visualiseren.
 Je bent in staat om ingewikkelde informatieconcepten te interpreteren en te vertalen naar…
","QUALIFIED4U ICT GROUP B.V.","Amsterdam+1 plaats","Voltijds, Vaste baan",NA,NA
"f6f7f4de03e43596","Junior Quantitative Data Analyst Portfolio Management Retail...","Having just finished your quantitative study, as a new team member you will already play an important role in the various activities, with in particular an…
","NIBC","Den Haag","Voltijds",NA,NA
"e66f26236358f49e","nieuwSenior Data Engineer","Experience with coordinating with data analysts / business analysts to help operationalize KPIs and Metrics.
 Currently the analysts dive into a lot of raw data…
","Mendix","Rotterdam","Voltijds","4.2","16"
"24c77680af05e091","Senior Data Analyst","Develop data documentation (glossary, data models, etc.) to cover dedicated domains within the company.
 Rolling out the‘ data-as-a-service’ approach for Product…
","Dan.com","Postcode 1054 in Amsterdam West","Voltijds",NA,NA
"fa74285c4759805c","Airport GIS data analyst","As an Airport GIS data analyst, you will be part of the airport design team where you participate in masterplan and civil design projects on Airports.
","Royal HaskoningDHV","Thuiswerken in Den Haag",NA,"4","75"
"cc4856f722cd6cc6","Business Analist","Opzetten en verbeteren van data bronnen ten behoeve van betrouwbare (BI) analyses;
 Je helpt collega’s de juiste weg te vinden in alle beschikbare data, door dit…
","Mobacc","Nederland",NA,"3.6","5"
"5959da490d78ec26","Junior Data Analyst Partner Analytics","Je vertaalt data naar werkbare inzichten en adviezen en brengt die helder over op collega’s die (nog) wat minder data-savvy zijn.
","Bol.com","Utrecht",NA,"3.9","47"
"ccbdd8b46e1f9e89","Data Manager","Florensis digitaliseert en heeft daarmee steeds meer systemen waarin data opgeslagen en gegenereerd wordt.
 Hierbij gaat het zowel om masterdata (bijvoorbeeld…
","Florensis","Thuiswerken in Postcode 3342 in Hendrik-Ido-Ambacht","Voltijds, Vaste baan",NA,NA
"87fd751f4c74a08d","Data Analist","Je haalt voldoening uit het ontwikkelen van data modellen.
 Je vertaalt data naar informatie door middel van het ETL-proces (Extractie, Transformatie, Loading).
","Crowe Foederer","Eindhoven","Voltijds","3.6","145"
"77f7e6eaee28b3a8","Data Analist - Python","Voer data-analyse uit en vertaal deze naar audit proof documentatie die gebruikt kan worden voor besluitvorming.
","IT-idiots","Postcode 3511 in Utrecht+1 plaats",NA,NA,NA
"e93fe0243b6bcdbb","Credit Risk Data Analyst","You’ll develop the principles for creating data sets that meet the latest internal and regulatory requirements for data quality;
 A thorough mastery of SQL;
","Rabobank","Postcode 3511 in Utrecht","€45,23 - €77,00 per uur -  Voltijds","4","1343"
"dce6a157169d1c2c","Data Quality Specialist","Minimaal 3 jaar ervaring met data quality, data governance en metadatamanagement.
 Met jou als Data Quality Specialist binnen het Data Quality Center of…
","VodafoneZiggo","Utrecht","€3.401 - €4.859 per maand","4","2632"
"d39f3ba09fdece88","Data analist controlepraktijk","Minimaal 5 jaar ervaring in een functie als data analist of soortgelijk.
 Je houdt je daarnaast bezig met data-extractie en het uniformeren van data analyses.
","Vermetten | accountants en adviseurs","Postcode 5126 in Gilze","Voltijds",NA,NA
"51f59908eaf07bca","Business Analist","Als business analist ben jij de aanjager van datagedreven verbeteren binnen onze afdeling Customer Care.
 Het analyseren van interessante trends in de data en…
","Eneco","Thuiswerken in Rotterdam+3 plaatsen","€44.000 - €62.000 per jaar -  Voltijds","3.7","114"
"5ca6064e2aa6ddaf","Moleculair Biologisch Analist","Binnen deze functie ben je medeverantwoordelijk voor de ontwikkeling en analyse van nieuwe (op moleculaire biologie gebaseerde) ziektetesten op zaden.
","Rijk Zwaan","De Lier+1 plaats","Voltijds","4.5","22"
"88b58936e5b4a3dc","Analist Sanger Sequencing en Microbiologie","Je maakt onderdeel uit van een gemotiveerd team van managers en (senior) analisten en je bent verantwoordelijk voor de dagelijkse praktische uitvoer van…
","BaseClear","Leiden","Voltijds",NA,NA
"f5465d326820df16","Data Engineer","You'll be part of the team responsible for making sure our scalable data systems and pipelines run smoothly, and work to organize and process to allow analysts,…
","Lemonade","Amsterdam",NA,NA,NA
"fb524cad078c0411","Data Analyst","As a data analyst, you will play a major role in our customers’ initiatives in the areas of data integration, data migration data quality and data management.
","Valcon","Postcode 3541 in Utrecht",NA,NA,NA
"709590576b42f71c","nieuwData Engineer_ Customer Analytics","Your tasks comprises bringing models into production including connecting data input into the model and output to web, app or other systems via APIs or other…
","Cubestech","Nederland",NA,NA,NA
"ee91ff519de0acfe","DATA ANALYST","Je werkt nauw samen met email en CRM marketeers, data scientisten en online data analisten.
 Monitoren data pipeline, verzending executies en levering van emails…
","de Bijenkorf","Amsterdam",NA,"3.8","72"
"89d576e486f178c1","Data Analyst","You will be working closely with Mollie’s data team & other departmental data analysts, the finance leaders and their teams to provide real-time insights into…
","Mollie","Amsterdam","Voltijds","4.5","4"
"9137643e1390373d","Logistieke Data Analist Sligro CDC Veghel","(Analytische verbinder tussen vloer en management)).
 Binnen de afdeling besturing van het Centraal Distributiecentrum (CDC) in Veghel, zijn wij op zoek naar een…
","Sligro","Postcode 5466 in Veghel","Voltijds, Contract bepaalde tijd","3.5","120"
"4ac72148db4603d1","nieuwData Quality Analyst","Previous experience as data quality analyst.
 Developing automated data monitoring scripts to discover data issues across the Mendix data landscape.
","Mendix","Rotterdam","Voltijds","4.2","16"
"faf312d38dd2cc41","Data Scientist","5+ years’ experience and relevant track record working in international environments with experience as a data scientist or advanced analyst.
","FrieslandCampina","Amersfoort",NA,"4","388"
"5a73a5875d788155","Market Data Management Analyst","Based on your knowledge and skills of investment and data, you will be validating and enriching the data according to the standards agreed with the consumers of…
","APG","Hybrid remote in Nederland",NA,"3.7","34"
"40b9db2e62039179","Marketing Analyst","Aantoonbare ervaring met big data.
 WO master in econometrics / data analytics / marketing intelligence / data science.
 Als Big data je niet echt kan bekoren.
","wehkamp","Zwolle+1 plaats",NA,"3.3","45"
"893aaa64283807aa","Lead Data Scientist","Leading a team of talented individuals, data scientists, plant scientists, and software engineers; and collaborating closely with a product manager and product…
","Source.ag","Postcode 1061 in Amsterdam West","Voltijds",NA,NA
"fc986a85617a9de4","Business Intelligence Analist","Aantoonbare ervaring in het bouwen van data warehouses, ETL processen en data modellering.
 Onderhouden van data warehouses in SQL Server Management Studio;
","Ksyos","Thuiswerken in Amsterdam","€4.000 per maand -  Voltijds, Deeltijds","4.2","17"
"5bbcfb86e51b90dc","Data Research Analyst","Experience working with and analyzing large data sets and in developing actionable intelligence from the data.
 Strong mathematical and statistical background.
","Apeiron Insight","Thuiswerken in Rijswijk","Vaste baan",NA,NA
"793e228318cb3eb7","SEA Specialist/Data Analist","Hiermee zorg jij voor relevante inzichten uit de beschikbare data.
 Je bent analytisch en kunt data vertalen naar marktinzichten en rapportages.
","DBG Nederland","Nijverdal","Voltijds",NA,NA
"8aab59b7056c5ef2","Data Engineer","At least 3 years of experience in data engineering in the big data domain.
 Experience building and optimizing data pipelines, architecture, and data sets.
","Lemonade Insurance Company","Amsterdam","Voltijds",NA,NA
"55b6156f3781bf72","SAP SAC with BPC exp","You are expected to handle data from various data sources and determine how to best structure the data in order to provide data in a ready-to-use form to data…
","Cubestech","Nederland",NA,NA,NA
"46ec9526ccf84b84","Security Analist","Je hebt aantoonbare kennis van- of ervaring met het uitvoeren van pentesten, het inrichten van SIEM-tooling, data analyse en dashboarding;
","Centraal Justitieel Incassobureau (CJIB)","Leeuwarden","Vaste baan, Contract bepaalde tijd",NA,NA
"d8ce60fd4f974a6a","Data Scientist - All Europe","The data scientist is responsible for overseeing the collection, storage and interpretation of data for businesses.
 Build tools to automate data collection.
","Majorel Corporate","Amsterdam",NA,"2.9","394"
"ec26f4de267a278b","nieuwData Analyst - Business Intelligence","Technical and have a good understanding of all components of an analytical data pipeline.
 We are in the lead to curate and build dashboards and data sources…
","Adyen - INTERNAL JOBS","Amsterdam+3 plaatsen","Voltijds",NA,NA
"ebf44233e74e294d","nieuwSoftware developer","Onze applicaties richten zich op het verzamelen (administreren), analyseren en presenteren van de data; en dat op een intuïtieve en gebruiksvriendelijke manier!
","Your Next Concepts","Thuiswerken in Utrecht","Voltijds, Tijdelijk",NA,NA
"d74b60de6f88754f","Senior Data Engineer Business Intelligence","You will work together with data analysts and finance and business stakeholders on further developing and maintaining the Microsoft Analytics platform,…
","Flamco Group","Almere","Vaste baan",NA,NA
"3ba93a3a2e7bc314","Business Analist","De brug vormen tussen de wensen van de klant en het technische product.
 In kaart brengen hoe wij onze producten kunnen verbeteren aan de hand van de wensen van…
","IKUU","Arnhem",NA,NA,NA
"05ee721c21e437ef","Business Analist Publieke sector","Jouw job in één alinea.
 Je werkt in een practice met maar liefst 350 inspirerende collega’s.
 Genoeg mensen om mee te sparren dus.
","Capgemini","Utrecht","Voltijds","3.8","8510"
"1219ddf2fd080c74","Data Analist","Jij levert een actieve bijdrage aan innovatie op het gebied van data, denk hierbij aan predictive analytics, statistische analyses, dashboarding en big data.
","VINCI Energies","Eindhoven",NA,"3.9","999"
"82b044ff82f3756e","data analist HEMA app","Data die vandaag weer wacht op jou als data analist om inzichtelijk gemaakt te worden.
 Ervaring in een vergelijkbare analytische rol met grote hoeveelheden data…
","HEMA","Postcode 1033 in Amsterdam Noord","Voltijds","3.6","795"
